time,ch1,ch2,ch3,ch4
1764847723.4131327,-7.419961512088776,4.254136199597269,-3.296721810940653,4.5682877958752215
1764847723.4181328,-217.247048526071,-153.736067478545,-161.7843321831897,-158.42216212302446
1764847723.4231327,-173.8268100405112,-605.5683407252654,-615.9877020018175,-616.4103106968105
1764847723.4281328,33.06445550825447,-432.5998377245851,-437.02039947221056,-437.47292736684904
1764847723.433133,-3.7174605559557676,20.34318580897525,14.393004979472607,19.5839861179702
1764847723.4381328,-209.5428546173498,-149.7343745259568,-162.154582278803,-154.71966116689146
1764847723.4431329,-172.4131278572604,-609.2633618814871,-623.0261937184259,-620.4007839495316
1764847723.4481328,29.37691415194422,-442.57789080636576,-445.17712127557024,-445.70070726936683
1764847723.4531329,-6.406448624096811,23.245348174590617,22.018660989124328,19.310973421204835
1764847723.4581327,-202.34728710260242,-145.90471697133034,-152.4084029942751,-143.1371910041198
1764847723.4631329,-163.4822467630729,-602.4492641622201,-612.0832464480773,-612.5021152431145
1764847723.4681327,34.97180448565632,-422.39365074550733,-424.94800241524354,-428.1568365772255
1764847723.4731328,-1.768972679041326,33.24958055606112,30.39603688986972,31.331011878792197
1764847723.4781327,-184.0516965193674,-148.86671773623675,-165.30731794144958,-156.5148131456226
1764847723.4831328,-141.05780662875623,-619.3797912616283,-627.0278866710141,-629.1633695457131
1764847723.4881327,44.14203917700797,-433.46375461434945,-437.27845256915316,-435.7525733872317
1764847723.4931328,3.384609459899366,38.90430928906426,32.10517116962001,43.055598239880055
1764847723.4981327,-197.4255787609145,-151.19667540863156,-163.01101936865598,-160.19487470202148
1764847723.5031328,-154.5177065692842,-629.2232079450041,-638.1840082388371,-637.4771671472117
1764847723.5081327,44.36643317434937,-428.72530137049034,-427.97358147939667,-428.20171537669376
1764847723.5131328,13.901208135299385,49.66026156162843,45.034005316440016,51.77704493654892
1764847723.5181327,-193.06485541258007,-140.08543264027685,-150.90122331213206,-143.55979969911277
1764847723.5231328,-169.50348569173366,-626.5566592765972,-637.0919574517757,346.34278514655307
1764847723.5281327,34.64269328955561,-434.9372751968913,-434.2566134049557,543.8001530570909
1764847723.5331328,-3.414528659544885,37.26623310847208,32.591358163859695,1016.4262700574473
1764847723.5381327,-200.48107702471316,-149.48754112888128,-160.93537489324808,827.0732653508894
1764847723.5431328,-166.87433602288365,-628.946455348283,-639.0329655287787,338.1337047438137
1764847723.5481327,35.08026158437133,-431.17119594151154,-435.17662879405543,544.0731657538563
1764847723.5531328,1.3201846843585372,49.61164286220446,45.58003070997074,1028.887616709806
1764847723.558133,-212.46371648274362,-145.5456865755841,-160.34821060020477,823.6063780919649
1764847723.5631328,-177.18898010067642,-611.7765746517107,-622.7157820221037,360.2589528816752
1764847723.5681329,33.10559440776706,-418.8183063878678,-417.3373060054146,553.4266555430368
1764847723.5731328,-9.192674091085792,9.04868794279173,5.3312273868359625,988.6126340869814
1764847723.5781329,-212.89380497764796,-182.41362033877522,-192.836721515283,793.9975901427679
1764847723.5831327,-181.02611745521426,-638.5018997350708,-644.1267092684284,336.56668666237965
1764847723.5881329,17.128741797059774,-452.8551358846016,-453.03465108247474,520.9157052282244
1764847723.5931327,-15.393428217619658,-937.10673189722,36.75760671449825,45.22848011413589
1764847723.5981328,-221.71248907316476,-1134.803453404922,-167.60361651424319,-159.41697551123798
1764847723.6031327,-184.98667150828987,-648.9661398110911,-656.14300782606,323.0918271220289
1764847723.6081328,18.688280078582466,-439.23816014593467,-439.4550743433647,538.0930657247081
1764847723.6131327,-17.592489391565323,38.40316269500181,37.412089206743985,1022.9075166806579
1764847723.6181328,-218.9935818053782,-159.78722560685128,-173.17980734817684,819.2194754439406
1764847723.6231327,-180.72318555880338,-643.4759666761383,-655.0546969389543,329.26266204891726
1764847723.6281328,44.35895337443799,-409.1095261028968,-413.12243875535205,567.6644546743482
1764847723.6331327,16.88938819989562,78.69310491764918,74.91206606244668,80.46955739660189
1764847723.6381328,-204.81188117340207,-145.5531663754955,-155.64715635590255,-146.29740646667778
1764847723.6431327,-175.21805282402784,333.23817570181563,323.56679441640154,323.15540542127565
1764847723.6481328,30.58116193767637,565.7384061971679,562.7913650320843,567.728032973595
1764847723.6531327,-2.6029703691601753,1024.3698175633326,1019.2461546240374,1024.3735574632883
1764847723.6581328,-208.79113472625613,819.5149275404401,811.350725937169,817.140091068577
1764847723.6631327,-184.91935330908746,1292.8048767829314,1284.150748285465,1280.0518179340288
1764847723.6681328,24.720738707110286,1510.6559191518463,1505.8426679088734,1508.524176177103
1764847723.6731327,-6.8627164186909795,1031.5092865787446,1022.5335266850889,1030.177882194519
1764847723.6781328,-216.77956103160977,811.7284558326937,797.1278864056803,807.0012222887017
1764847723.683133,-173.6734741423279,326.34554008347914,319.26590946735814,318.71240427391604
1764847723.6881328,25.883847593329847,550.891003373079,545.7523808339611,546.0328733306378
1764847723.6931329,-4.226086949929595,63.4567524981685,59.084809449967,65.79418997047469
1764847723.6981328,-209.59147331677377,-150.86382431257516,-162.5210924744606,-157.221654237248
1764847723.7031329,-162.53231217432767,333.23817570181563,324.7224235027097,328.1668713619001
1764847723.7081327,31.40393992792815,560.756859456189,554.8328579263762,557.6976212924346
1764847723.7131329,-31.482477826997638,1032.4293019678444,1021.9276628922671,1030.129263495095
1764847723.7181327,-224.05366644542664,797.9319648961537,787.8155355160125,795.0559818302281
1764847723.7231328,-178.36704858671874,1284.7453923784196,1277.2693323669955,1280.9232146237046
1764847723.7281327,19.178206972777843,1523.8802053951658,1522.8479930073954,1520.5217752349563
1764847723.7331328,-29.627487448975444,1042.1680014524609,1034.519906043075,1033.9065624503419
1764847723.7381327,-224.35285844188184,818.2396216555499,801.7130037513562,806.8965050899424
1764847723.7431328,-201.23279691580683,1279.5506713399664,1268.338451272808,1271.0910176401958
1764847723.7481327,15.460746416822076,1520.9219445302151,1519.2876082495786,1522.3655459131114
1764847723.7531328,-22.764771030284464,1045.410494714044,1043.84347663261,1047.7067932868376
1764847723.7581327,-221.45817587617785,816.4295100769959,805.3556663081981,809.2563819619827
1764847723.7631328,-185.31578270439059,1293.582775973715,1284.5396978808567,1287.984145740047
1764847723.7681327,12.88769524730742,1540.9902476924472,1537.6318175322376,1536.7192819430493
1764847723.7731328,-31.878907222300768,2012.789846802596,2007.5539868646301,2009.0798660465516
1764847723.7781327,-237.97731398046017,1779.7996894130483,1767.4580195592716,1775.136034168303
1764847723.7831328,-200.52969572413713,2254.4285228396766,2252.4052369636483,2251.043913379777
1764847723.7881327,14.566910327412188,2503.810661735013,2498.443905298598,2500.953378168866
1764847723.7931328,-2.584270869381726,2041.54219766194,2040.397788275499,2038.924267692957
1764847723.7981327,-223.85919164773077,1795.7877617236227,1783.4685312695801,1791.0343488799408
1764847723.8031328,-191.62873382959515,2258.979981085751,2255.3597579286434,2249.562912997324
1764847723.808133,30.072535543702543,2516.7806347813457,2513.485782920383,2510.852893351577
1764847723.8131328,-20.442293157801032,2038.4754796982743,2031.339750582818,2038.8345100940205
1764847723.8181329,-226.50330091640353,1793.9065920459107,1778.2663304312155,1787.5973808206618
1764847723.8231328,-179.10380887798965,2270.5437517487444,2258.198341995012,2261.526852955576
1764847723.8281329,21.33238934725523,2522.483982213773,2511.701850641519,2516.8666524803266
1764847723.8331327,-14.712766425684094,2045.8318629111163,2044.2985039292835,2043.688900236506
1764847723.8381329,-220.24270839057863,1789.5907474970445,1782.2979425834492,1790.753856383264
1764847723.8431327,-187.70557877607644,2261.0967644606717,2246.2755409362726,2251.660996872466
1764847723.8481328,26.418653286993504,2517.659511270933,2514.5628741076216,2511.122166148387
1764847723.8531327,-29.141300454735756,2059.0337097547017,2050.914386950899,2058.0201968667097
1764847723.8581328,-225.16815663222224,1807.6656839828938,1795.3838525284082,1804.224976023659
1764847723.8631327,-178.55030368454754,2232.1162797040306,2218.6825590631925,2221.24439053284
1764847723.8681328,23.39681412279606,2495.3547479351982,2492.187052672729,2490.8556482885033
1764847723.8731327,-14.424794129095972,2037.5218052095734,2036.164221525658,2036.126822526101
1764847723.8781328,-220.77751408424228,1786.4866305338219,1773.8195893839002,1777.3350953422487
1764847723.8831327,-182.32012283988297,2255.6327706254087,2247.7976802182384,2244.846899153199
1764847723.8881328,25.655713696032763,2512.8163408283144,2510.7145170532167,2510.905251950957
1764847723.8931327,-23.961539016105235,2050.0841291607358,2040.094856379088,2049.2688309703954
1764847723.8981328,-220.624178186059,1802.153071448207,1788.9549645045772,1793.5326020503417
1764847723.9031327,-170.83862997591496,2261.407176156994,2250.718542083632,2251.4141634753905
1764847723.9081328,39.601800630800426,2526.4931549662724,2527.308453156613,2528.258387745358
1764847723.9131327,-17.71964599005878,2052.4739252324216,2051.1126016485505,2054.8637213041075
1764847723.9181328,-211.1734509980306,1809.1504242653027,1798.6039063902572,1810.4182503502816
1764847723.9231327,-152.43084239400923,2296.8689075368457,2285.2228590748273,2287.6911930455826
1764847723.9281328,29.7546440474689,2517.9549633674324,2516.402904885821,2513.4296844210476
1764847723.933133,-19.200646372511983,2988.4231580933556,2978.0636352160946,2987.439564405009
1764847723.9381328,-223.41414355300367,2764.4723388967104,2754.972993009258,2758.783951064106
1764847723.9431329,-179.18234677705914,3222.2678826227784,3215.0910146078095,3218.2138310708106
1764847723.9481328,32.29777601733804,3508.865765977185,3506.442310805898,3503.981456635054
1764847723.9531329,-13.852589435875416,3045.5688294162974,3038.515378099866,3042.6965862503275
1764847723.9581327,-206.8800458488986,2785.079187652562,2773.9642049842514,2783.5981872701086
1764847723.9631329,-168.486232903786,3236.060633659363,3225.1513454886153,3227.53366176039
1764847723.9681327,28.793489758856595,3512.691683631856,3505.3913989183493,3510.690837155562
1764847723.9731328,-18.332989582791924,3039.528890987858,3035.6655743336305,3038.3209033021703
1764847723.9781327,-209.47553641814739,2776.249283857178,2763.9898918024264,2768.8255824451335
1764847723.9831328,-181.2692109523341,3236.3523458559066,3226.785681769252,3230.6153393238783
1764847723.9881327,31.8302885228768,3510.6609179559164,3510.847912953701,3509.437970670406
1764847723.9931328,-14.10690263286233,3028.843996814452,3026.588837141171,3031.8882753783837
1764847723.9981327,-223.9190300470218,2765.2165789878927,2755.915447798092,2761.48789873207
1764847724.0031328,-168.99859919771552,3207.8169091939926,3205.206459024921,3206.4331462103873
1764847724.0081327,36.09377447236329,3484.3095828681253,3481.2092058048584,3481.444819502067
1764847724.0131328,-13.370142341591418,3043.4782253410667,3036.675347321667,3044.861988324672
1764847724.0181327,-220.3997841887176,2771.1555401175283,2761.113908736501,2765.1380410888232
1764847724.0231328,-171.95312016271055,3222.525935719721,3212.4244659394026,3211.078101955354
1764847724.0281327,32.71290491241962,3514.6775705083273,3512.6617644322105,3511.435077246744
1764847724.0331328,-18.699499778449535,3052.266990236938,3049.458325370215,3051.3432349478826
1764847724.0381327,-226.83241211250424,2766.035617078189,2754.6812808127142,2758.724112664815
1764847724.0431328,-174.18210053630173,3213.68481222447,3204.529537132941,3205.9020804166794
1764847724.0481327,22.749811430461705,3508.963003376033,3506.0159622109495,3506.4123916062526
1764847724.0531328,-33.0158368088305,3046.922673200257,3039.9328001830727,3041.7803107611835
1764847724.058133,-216.14751793909818,2760.83715613978,2754.288591317367,2756.805543987546
1764847724.0631328,-165.21008054260164,3218.8907529627904,3207.016570603475,3209.039856479503
1764847724.0681329,31.101008031517267,3511.4051580470987,3507.373545894865,3510.230829461012
1764847724.0731328,-11.616129262372851,3069.889398828149,3059.9562245458364,3065.943804374896
1764847724.0781329,-217.41908392403275,2777.9808575366624,2768.9676986434497,2771.3911538147368
1764847724.0831327,-168.1907808072865,3214.664666012861,3202.3678749585524,3199.589129291475
1764847724.0881329,20.419853758066893,3476.3585555623285,3472.528898007702,3474.219332787674
1764847724.0931327,-24.421546710655093,3033.7956243557855,3024.778725562617,3030.4932926949114
1764847724.0981328,-233.76244673039764,2750.6608883603476,2740.7015347783454,2744.9463212280534
1764847724.1031327,-163.90859535802156,3208.4713916862383,3200.6400411790237,3200.019217786379
1764847724.1081328,37.260623258538544,3522.82307261182,3517.4114373759367,3520.953122633975
1764847724.1131327,-11.739545960910618,3076.0938928546384,3072.417571198195,3074.1117458781227
1764847724.1181328,-224.4800150403753,2763.4850053084083,2753.922081121709,2759.7525851526298
1764847724.1231327,-179.39552107453346,3184.053584875539,3178.241780344397,3183.761872678995
1764847724.1281328,11.6722277617082,3493.7378706564195,3488.954538613092,3489.2649503094144
1764847724.1331327,-25.857668293640018,3061.8112149238586,3059.081087956205,3063.0640814090148
1764847724.1381328,-219.60692539811134,2767.1762865646742,2758.675493965391,2762.247098423075
1764847724.1431327,-154.2259943727404,3215.9212723979726,3209.4437656747177,3214.5225498145446
1764847724.1481328,31.04490953218192,3510.2383092609234,3504.789275025483,3505.4100984181277
1764847724.1531327,-17.831842988729477,3064.724596989341,3060.674285337329,3064.2234503952786
1764847724.1581328,-229.84303157683462,2756.8130237874575,2746.412362010684,2750.328037264291
1764847724.1631327,-164.1554287550971,3197.4125075172633,3190.5572708984837,3191.6717610852793
1764847724.1681328,40.091727524995804,3515.863118794281,3517.987381969113,3511.569713645149
1764847724.1731327,-4.4056021478027105,3073.143111789599,3071.119825913571,3077.2233426412567
1764847724.1781328,-221.85834517143667,2764.827629392501,2748.0317386914976,2760.306090346072
1764847724.183133,-163.51590586267412,3188.4479673234746,3178.249260144308,3182.8418572898954
1764847724.1881328,44.26171597559005,3499.3851195895113,3493.9211257542484,3492.238170774188
1764847724.1931329,-12.322970353998244,3090.8777173794806,3084.8265592511743,3092.8336850563064
1764847724.1981328,-221.6189915742725,2771.1891992171295,2758.365082269069,2761.824489728082
1764847724.2031329,-177.1254018014297,3168.5591793591157,3158.8279596744105,3159.5011416664347
1764847724.2081327,27.940792568959296,3499.243003391195,3495.562941834796,3499.198124591727
1764847724.2131329,-19.36894187051803,3077.7469286350533,3074.0556473787874,3075.5366477612406
1764847724.2181327,-220.72515548486263,2759.8049437520094,2748.6862211837433,2751.1657748543657
1764847724.2231328,-164.0020928569138,3194.19619355537,3186.0731308516115,3184.4462743708864
1764847724.2281327,47.5416082367301,3525.369944481645,3521.0802792324685,3522.957709010225
1764847724.2331328,-14.140561732463539,3084.2244353583083,3077.9002645332366,3085.7503145402297
1764847724.2381327,-225.39629052951932,2764.1432277006097,2752.4560403390788,2759.3337163575925
1764847724.2431328,-168.49745260365307,3183.4327614828944,3174.5916379876435,3177.55363875255
1764847724.2481327,31.916306221857667,3506.0758006102405,3503.1212796452455,3500.5145693761297
1764847724.2531328,-11.350596365518868,3070.454123721458,3062.9481445103884,3071.27690171171
1764847724.2581327,-227.50559410452843,2745.68682141928,2728.947029217612,2737.874170411844
1764847724.2631328,-170.32252378202975,3170.5899450350553,3169.5988715467975,3165.6644967934117
1764847724.2681327,27.065655979327857,3518.540887162555,3519.0158544569276,3517.75550817186
1764847724.2731328,-31.84150822274387,3087.2126154229045,3077.83668623399,3083.8841044623405
1764847724.2781327,-215.7735279435292,2752.7140934360214,2743.1736086490564,2747.425874898676
1764847724.2831328,-154.94779506418854,3198.366182005964,3189.7157934084535,3189.057571016252
1764847724.2881327,53.24495566915721,3526.005727474112,3525.186689383816,3522.811852911953
1764847724.2931328,309.46924153342843,638.3336042370647,644.0668708691373,647.3168439306319
1764847724.2981327,115.84714102745056,307.3580680084415,308.6034546936862,309.8974600783549
1764847724.3031328,171.59782966692,742.003631008789,735.6383212842047,733.0241312151775
1764847724.308133,353.0465558171272,1040.322360824328,1044.2118567782454,1040.8422069181688
1764847724.3131328,299.5585066508502,619.757521157153,623.5722191119567,622.9700952190906
1764847724.3181329,102.21146578900516,282.7383066001348,275.0715116909705,281.72479371214285
1764847724.3231328,160.97651379276067,718.2851854898036,713.1914417501539,715.7944121193141
1764847724.3281329,367.4414307465777,1061.3892172747292,1064.2689402406104,1059.7661006939597
1764847724.3331327,316.5600918494165,642.297898190096,646.1799143441021,645.8620228478685
1764847724.3381329,113.71539805270731,300.99275828385726,296.3365828390233,301.8342357738875
1764847724.3431327,169.2977911941707,714.9304952295497,712.2751662610099,711.3813301716
1764847724.3481328,371.1738509023562,1079.0265854657628,1086.9215142722242,1085.6910871868022
1764847724.3531327,310.6024312200025,655.2379520367831,659.7220920836553,662.3400220526382
1764847724.3581328,99.47385902144015,282.5700111021288,280.94315462140366,288.7034470294602
1764847724.3631327,167.73825291264802,717.2342736022547,716.4638542113826,708.6811224035919
1764847724.3681328,365.52660196926445,1074.8042384157889,1079.4865931603126,1073.9365816260688
1764847724.3731327,301.4396763285622,635.5249393703416,638.3971825363114,643.2814918784425
1764847724.3781328,103.22497867699713,282.9664404974319,278.5533585497178,280.7075409241952
1764847724.3831327,166.33953032922,701.9418226834387,699.8736580079421,696.2422151509672
1764847724.3881328,368.3240471361205,1076.6854080935009,1083.3873088140972,1079.5726108592935
1764847724.3931327,309.61509763170034,655.0397373391315,661.0460166679695,663.1067015435547
1764847724.3981328,107.48098482657224,307.47400490706787,306.26601722138,307.3057094090618
1764847724.4031327,182.6754133356735,715.626116621308,721.849310147576,722.645908838138
1764847724.4081328,371.30848730076104,1064.055765943136,1067.578751701396,1060.5626993845217
1764847724.4131327,302.93563631083816,646.1537350444123,649.5720036039129,648.0910032214597
1764847724.4181328,113.59946115408093,306.55398951796815,298.861015309114,305.52177713019773
1764847724.4231327,163.53460536245257,689.5440543303266,687.9097180496901,684.4428307907656
1764847724.4281328,366.3942587589845,1053.0529802734964,1055.5138344443403,1056.785400429275
1764847724.433133,306.0434931740165,653.5811763564125,655.432426834479,659.6959127839655
1764847724.4381328,116.01169662550092,292.1516347886063,284.72793337656185,293.0192915783264
1764847724.4431329,166.7434395244345,697.3118265382946,692.1993832988665,685.6059396769851
1764847724.4481328,364.48690978158265,1075.7878321041353,1079.131302664522,1075.3764431090094
1764847724.4531329,303.68735620193183,651.2063398845494,654.2094795489684,654.4076942466199
1764847724.4581327,99.50377822108567,295.7194993463345,286.4183681565337,295.40534775005654
1764847724.4631329,160.35943030007184,702.0278403824195,704.4213763540611,701.4930346887559
1764847724.4681327,353.41680591274053,1062.5111872614361,1065.7499406230636,1064.3773973393254
1764847724.4731328,300.1007921444252,664.0005376329646,660.7430847715586,663.3236157409847
1764847724.4781327,101.17551350127906,280.62152322521433,276.87040356965736,279.2228006417863
1764847724.4831328,160.65488239657134,691.2232694104314,689.0877865357324,686.2005837699398
1764847724.4881327,369.74520911928266,1090.1378282341175,1090.2537651327439,1088.9634996480308
1764847724.4931328,297.9466097699478,668.0620689848438,667.0448161968961,675.9495179913938
1764847724.4981327,93.09732959698886,278.4112423514016,273.1903420132585,281.3807229162194
1764847724.5031328,160.72220059577376,690.1499181231484,694.0394140770659,691.4065245082602
1764847724.5081327,359.74097673781216,1074.62098331796,1080.230833251495,1079.613749758806
1764847724.5131328,296.97797568142414,636.3925961600617,641.8528500953689,646.6137427389622
1764847724.5181327,95.6741206664592,282.1062635076232,273.69148860732093,277.8203381584026
1764847724.5231328,164.33120405301452,690.9165976140648,688.15281154681,684.4428307907656
1764847724.5281327,367.9126581409946,1091.843222613912,1094.7678243792616,1090.975565824192
1764847724.5331328,310.0751053262502,678.081260966137,680.2017842410132,689.5403144303709
1764847724.5381327,97.787164141424,280.0006998325698,276.27201957674697,281.1114501194097
1764847724.5431328,169.01355879753828,696.7321420451626,696.0253009535372,695.7859473563731
1764847724.5481327,353.22233111504465,1063.3264854517765,1070.9147424618714,1067.7021683999337
1764847724.5531328,286.87276600115,666.9101797984913,672.2170978356153,675.1828385004774
1764847724.558133,112.66822606511414,279.4060557396151,274.4132892987691,285.42729466827586
1764847724.5631328,191.37068073265254,684.4914494901896,680.2541428403929,680.5832540364936
1764847724.5681329,388.46714829746634,1095.8748347661458,1099.1023684279062,1094.173180286307
1764847724.5731328,329.3355900980532,696.3768515493721,703.1722497688606,702.528986976482
1764847724.5781329,116.16129262372851,281.216167318169,277.79789875866845,277.61090376088396
1764847724.5831327,188.74153106380254,680.156905441545,678.2682559639215,677.2248238762841
1764847724.5881329,387.2928197113797,1105.6471933503635,1109.7872626013122,1101.3650079010986
1764847724.5931327,324.62331615388393,698.6020920230076,700.5169208003208,702.2335348799825
1764847724.5981328,120.72771046962589,281.31340471701697,279.6341896369122,281.0029930206947
1764847724.6031327,190.43196584377438,678.9302182560787,679.8016149457544,680.6954510351643
1764847724.6081328,381.23792168311775,1102.4233995885588,1111.6908716787584,1104.7159582613967
1764847724.6131327,310.32193872332573,692.337759597227,690.1686176229268,695.1052855644375
1764847724.6181328,107.24163122940809,262.1464174441062,256.5178680107929,258.30180028965697
1764847724.6231327,171.84092316403985,663.0880020437762,665.043969720602,661.3938273638487
1764847724.6281328,366.97020335216075,1094.9211602774449,1103.567808975,1099.6035150219686
1764847724.6331327,312.1769291013479,699.6305645108223,702.1699565807357,706.6765360273421
1764847724.6381328,109.72492479998618,282.1474024071358,277.49870676221326,280.13907613093033
1764847724.6431327,161.21586738992482,660.2232386777177,654.6283483440056,657.4444930106401
1764847724.6481328,371.79467429500073,1084.2512257038616,1089.1991133452393,1087.4264007662423
1764847724.6531327,308.79979944135994,696.9939350420609,694.3236464736983,698.3664783257991
1764847724.6581328,110.37566739227623,287.20374714722857,282.34935700474307,282.8953823982738
1764847724.6631327,171.55295086745173,662.2091255541891,662.1418073549867,657.8596219057217
1764847724.6681328,381.08458578493446,1106.9150194353424,1111.791848977562,1112.2406369722448
1764847724.6731327,300.1718502435833,694.050633776933,695.4343967605382,695.5465937592089
1764847724.6781328,94.76532497722656,275.6362365842797,273.7737664063461,276.0850245789625
1764847724.683133,166.01415903307498,646.9503337349743,646.8830155357718,643.5358050754294
1764847724.6881328,361.89141921233386,1073.5326724308543,1081.218166839797,1079.385615861509
1764847724.6931329,299.1059787562117,702.8880173722282,703.4078634660691,704.5934117520228
1764847724.6981328,104.84809525776654,290.0759903131984,284.50353937922046,288.0714039369486
1764847724.7031329,167.03515172097832,668.4023998808116,661.1357742669061,658.869394893758
1764847724.7081327,362.56086130440235,1078.8134111682884,1087.9425069601275,1084.004392306786
1764847724.7131329,311.7094416068867,684.1810377938673,685.7330962754786,692.0273479009047
1764847724.7181327,106.99479783233255,269.53645975654945,264.49881451623514,263.1487106322311
1764847724.7231328,173.91656763944775,664.7298181243241,661.7378981597722,667.3851470928639
1764847724.7281327,355.1296800924465,1091.0428840233944,1098.7620375319384,1089.359929043334
1764847724.7331328,297.22854897845536,687.2140966579318,687.8984983498231,691.9600297017023
1764847724.7381327,101.2316120006144,267.20650208415464,260.4447629642673,265.23183490755036
1764847724.7431328,176.8972679041326,671.4017996452749,665.8218689113855,665.6161744138226
1764847724.7481327,365.51912216935307,1089.0121183474548,1093.821629690472,1088.6643076515757
1764847724.7531328,302.804739812389,710.1135040866211,710.741807279177,715.4017226239666
1764847724.7581327,107.98587132059038,279.64540933677927,273.9981604036875,277.5922042611055
1764847724.7631328,178.53534408472478,648.943700411357,646.4267477411777,646.3332502422854
1764847724.7681327,352.2686566263437,1086.476466177497,1091.3906947192736,1092.1536343102343
1764847724.7731328,299.41265055257827,704.9113032482564,704.627070851624,710.1284636864439
1764847724.7781327,114.33248154539615,279.1218233429827,274.5479256971739,276.58243127306923
1764847724.7831328,176.47091930918396,646.580083639361,649.7963976012543,648.2293795198202
1764847724.7881327,373.2943741772324,1106.2829763428308,1107.1468932325952,1108.788709313143
1764847724.7931328,295.6316116973758,713.6065706452355,711.4860473703593,714.1077172392979
1764847724.7981327,101.95341269206256,257.9614693936892,254.73767563188449,255.141584827099
1764847724.8031328,174.48129253275692,628.235874356702,627.9329424602911,624.8288254970685
1764847724.808133,366.56629415694624,1103.1489401799627,1114.2714026481844,1103.9118797709234
1764847724.8131328,300.7328352369368,715.0015533287078,723.345270129852,719.9980596695095
1764847724.8181329,120.12558657675982,264.53621351579204,262.5839857389219,265.75168100139126
1764847724.8231328,166.65742182545364,623.9985677069053,621.5676327357069,620.685016346164
1764847724.8281329,369.1393453264609,1100.5497097107582,1109.7797828014009,1104.8767739594914
1764847724.8331327,303.56393950339407,729.5422843564302,730.0172516508028,734.1648007016629
1764847724.8381329,110.95535188540816,263.49652132811025,253.16317775053903,262.281053842511
1764847724.8431327,174.600969331339,647.653434926644,644.7213533613831,644.2052471674979
1764847724.8481328,372.7371290838346,1106.8140421365388,1110.621260291431,1110.8381744888611
1764847724.8531327,290.37331235967577,705.4311493420973,707.1178442221135,709.0438926992938
1764847724.8581328,99.4925585212186,251.11745247477666,249.96182338846847,250.64622508035973
1764847724.8631327,190.59652144182473,661.2629308653995,658.652480696328,652.9790524635464
1764847724.8681328,373.4402302755043,1128.3446461814456,1135.5065545965917,1132.9970817263238
1764847724.8731327,305.1870560841635,709.8816302893683,715.8056318191811,715.4428615234792
1764847724.8781328,101.44852619804442,253.46236974699423,247.34763331944123,250.64996498031542
1764847724.8831327,162.36401667632163,623.1047316174954,620.2324884515256,617.5285407835618
1764847724.8881328,351.70767163299024,1091.0653234231286,1091.2971972203813,1093.8515488901176
1764847724.8931327,289.75248896703124,718.1206298917532,718.6703951852396,721.8941889470443
1764847724.8981328,105.13980745431036,280.0493185319938,274.79101919429377,278.7403535475023
1764847724.9031327,183.84226212184876,660.7954433709383,665.9602452097461,663.5143506387249
1764847724.9081328,368.00241573993117,1099.9588055177592,1111.937705075834,1102.7749501843937
1764847724.9131327,301.52569402754307,706.3698642309755,706.5381597289816,712.828671454452
1764847724.9181328,100.06476321443915,244.7633624500595,244.66612505121157,247.34763331944123
1764847724.9231327,171.44449376873672,621.3282791385427,619.3162129623815,619.649064058438
1764847724.9281328,365.6612383676693,1101.0022376053967,129.59501326456666,1108.669032514561
1764847724.933133,295.57177329808474,718.255266290158,-262.7373216371052,722.4925729399547
1764847724.9381328,113.03099636081606,255.29492072528228,-729.411387857981,257.4378833998926
