time,ch1,ch2,ch3,ch4
1764848206.9780705,-147.4418158531189,-4.01291265245527,-4.080230851657689,-2.4346748711541295
1764848206.9830704,-0.9218853390775621,0.160815698094666,-6.604663321748376,-0.45252789463847876
1764848206.9880705,-215.14896465092897,1.6642554802820086,-7.835090407170355,-2.3972758715972304
1764848206.9930704,-375.6710805990733,-3.949334353208542,-4.499099646694958,-3.294851860962808
1764848206.9980705,-150.34023831877857,-2.935821465216577,-6.664501721039414,1.9522277768701315
1764848207.0030704,-1.8606002279557288,-1.1818083859980106,-5.740746431984007,0.4188687950372696
1764848207.0080705,-214.04569416400045,-3.504286258481443,-5.314397837035358,-0.04861869942396879
1764848207.0130703,-373.95820641936734,-6.589703721925616,-13.493559040129185,-0.06357829924672842
1764848207.0180705,-153.88192357681692,1.7240938795730472,-5.23212003801018,1.249126585200429
1764848207.0230703,-6.913205068092793,2.9545209649950266,-0.12341669853776693,0.033659099601209164
1764848207.0280704,-209.77846831455827,0.8526971898972988,-6.253112725913525,-0.08975759893655777
1764848207.0330703,-372.21167314006016,-4.132589451037347,-12.726879549212754,-4.121369751170278
1764848207.0380704,-163.97591355722398,4.319584448821843,-2.696467868052423,-0.4861869942396879
1764848207.0430703,-6.464417073410004,2.165402074344456,-9.013158893212676,2.124263174831867
1764848207.0480704,-207.0221620472148,-0.45626779459416866,-7.853789906948805,-1.3987225834280252
1764848207.0530703,-368.76722528086975,-1.1107502868399024,-7.195567514747381,-0.9910734882578254
1764848207.0580704,-159.1140436148271,-3.0779376635327935,-3.579084257595241,1.5782377813011408
1764848207.0630703,-11.48710271390155,0.23935359716415405,-3.5603847578167915,1.3089649844914675
1764848207.0680704,-202.8783528963104,-2.4384147711098194,-5.991319729015231,-7.25914581399411
1764848207.0730705,-366.88605560315773,-0.35529049579054117,-12.034998057410121,-3.781038855202496
1764848207.0780704,-161.73197358381003,-1.2416467852890491,-7.038491716608405,-4.192427850328386
1764848207.0830705,-18.26754133356735,0.0,-6.514905722811818,3.107856863178313
1764848207.0880704,-199.86399353202432,0.5684647932648659,-8.751365896314383,-0.5497652934864163
1764848207.0930705,-365.4611537200399,2.300038472749293,-7.479799911379814,-2.8161446666345
1764848207.0980704,-163.91607515793294,-1.3800230836495757,-5.202200838364661,2.8423239663243294
1764848207.1030705,-13.282254692632705,0.08227779902517796,-6.402708724141121,-0.14959599822759628
1764848207.1080704,-199.00381654221565,-1.9260484771803021,-5.609849933534861,-1.6679953802376986
1764848207.1130705,-360.62172317737713,-0.80407849047333,-8.788764895871282,-4.02039245236665
1764848207.1180704,-161.15602899063379,-1.372543283738196,-7.689234308898449,-0.07105809915810823
1764848207.1230705,-9.42641783831641,4.543978446163237,-4.065271251834929,4.323324348777533
1764848207.1280704,-190.95555183757097,-0.564724893309176,-6.2194536263123155,-4.457960747182369
1764848207.1330705,-364.36536303302273,-3.388349359855056,-11.032704869285226,-6.204494026489556
1764848207.1380703,-167.3754826169461,-0.6881415918469429,-2.045725275762379,-1.851250478066504
1764848207.1430705,-20.27960750972852,-0.7031011916697025,-3.22753366176039,1.4174220832064748
1764848207.1480703,-196.61776037048548,0.5273258937522769,-7.281585213728249,-0.845217389985919
1764848207.1530704,-357.43532841512933,1.529619081877172,-10.389442076906562,-9.24129279050976
1764848207.1580703,-167.59239681437612,-0.8265178902074695,-4.6486956449225545,2.7600461672991514
1764848207.1630704,-24.438376260455698,-1.323924584314227,-0.7891188906505704,-0.19073489774018526
1764848207.1680703,-196.81223516818136,-0.35529049579054117,1.047171987593174,-0.6918814918026328
1764848207.1730704,-361.6314961654134,-0.4151288950815797,-12.513705251738429,-2.539392069913447
1764848207.1780703,-187.51858377829194,-4.5664178458973765,-8.321277401410043,0.49366679415106773
1764848207.1830704,-11.4684032141231,2.090604075230658,-5.146102339029312,1.6006771810352802
1764848207.1880703,-197.5415156595409,-0.3141515962779522,-7.498499411158264,-2.01954597607255
1764848207.1930704,-357.06133841956034,-3.422008459456265,-9.24129279050976,-4.644955744966865
1764848207.1980705,-170.7825314765796,-0.9985532881692052,-7.700454008765519,1.1556290863081813
1764848207.2030704,-21.723208892624825,-1.727833779528737,-4.985286640934646,4.977806841023266
1764848207.2080705,-190.6077411416918,0.160815698094666,-6.312951125204563,0.10097729880362749
1764848207.2130704,-357.1062172190286,0.6694420920684934,-9.368449389003217,-1.61189688090235
1764848207.2180705,-176.59059610776603,-2.180361674167216,-3.8109580548480153,2.1990611739456654
1764848207.2230704,-24.976921854075044,1.2940053846687078,-8.82242399547249,-3.4070488596335053
1764848207.2280705,-192.58240831829607,-0.34407079592347145,-5.8978222301229835,-4.757152743637562
1764848207.2330704,-352.28548617614433,-5.916521729901433,-4.996506340801716,-5.24707963783294
1764848207.2380705,-180.61098856013268,-1.0359522877261043,-6.896375518292189,-2.296298572793603
1764848207.2430704,-20.608718705829233,0.033659099601209164,-5.449034235440195,5.703347432427108
1764848207.2480705,-187.4550054790452,-2.053205075673759,-6.896375518292189,-2.6852481681853533
1764848207.2530704,-355.4831006382592,-3.6800615563988686,-10.329603677615523,-7.341423613019288
1764848207.2580705,-178.33338948711753,0.44130819477140903,-2.4720738707110286,-1.4286417830735445
1764848207.2630703,-22.542246982920915,-4.7309734439477324,-9.364709489047527,2.206540973857045
1764848207.2680705,-188.58071536570787,-6.615883021615446,-5.4527741353958845,-2.3935359716415405
1764848207.2730703,-350.4491952979006,-0.23935359716415405,-9.22259329073131,-2.8759830659255385
1764848207.2780704,-180.43521326221526,1.6792150801047683,-3.2911119610071182,0.3590303957462311
1764848207.2830703,-23.20420927507803,4.162508650682867,-7.019792216829956,3.545425157994032
1764848207.2880704,-189.80366265121847,4.229826849885285,-7.62939590960741,-5.546271634288132
1764848207.2930703,-357.1099571189843,0.9349749889224768,-5.314397837035358,-4.342023848555982
1764848207.2980704,-179.1561674773693,-0.29919199645519257,-4.525278946384788,-0.14959599822759628
1764848207.3030703,-24.875944555271417,2.6254097688943148,-3.7698191553354263,3.5603847578167915
1764848207.3080704,-184.10405511874706,0.5722046932205558,-10.553997674956918,-6.354090024717152
1764848207.3130703,-359.0360055961646,-3.0031396644189954,-10.939207370392978,-6.305471325293183
1764848207.3180704,-177.5330508965999,1.4810003824532032,-2.9545209649950266,-1.7951519787311554
1764848207.3230705,-21.07246630033478,-1.9073489774018526,-5.505132734775543,0.018699499778449535
1764848207.3280704,-182.27898394037038,2.490773370489478,-8.104363203980029,-2.9657406648620963
1764848207.3330705,-359.58577088965103,-5.430334735661745,-11.829303559847176,-4.506579446606338
1764848207.3380704,-192.836721515283,-0.4899268941953778,-6.776698719710112,1.0733512872830033
1764848207.3430705,-21.251981498207897,1.810111578553915,-7.203047314658761,5.377976136282086
1764848207.3480704,-173.84176964033395,3.8109580548480153,-10.112689480185509,1.1556290863081813
1764848207.3530705,-361.455720867496,-1.1070103868842125,-3.7286802558228374,-5.523832234553993
1764848207.3580704,-193.44632520806044,-1.0957906870171428,-7.831350507214665,1.8587302779778838
1764848207.3630705,-15.91888416139409,-0.9723739884793758,-9.319830689579248,1.7465332793071866
1764848207.3680704,-170.69277387764305,-0.8003385905176401,1.009772988036275,-1.3912427835166454
1764848207.3730705,-362.1999609586783,-3.021839164197445,-11.724586361087859,-1.0546517875045538
1764848207.3780704,-187.24931098148227,-0.7517198910936713,1.006033088080585,3.62770295701921
1764848207.3830705,-23.806333167944103,-0.7928587906062603,-8.489572899416089,6.200754126533866
1764848207.3880703,-172.46174655668437,-0.7479799911379814,-2.9919199645519257,-3.982993452809751
1764848207.3930705,-356.3320579282008,-3.5641246577724814,-9.869595983065665,-5.194721038453281
1764848207.3980703,-190.8695341385901,3.100377063266933,-13.66933433804661,-2.460854170843959
1764848207.4030704,-14.27706808084622,-0.9349749889224768,-1.1331896865740418,1.9110888773575425
1764848207.4080703,-170.95456687454134,0.1645555980503559,-8.740146196447313,-1.6567756803706288
1764848207.4130704,-361.4893799670972,-3.982993452809751,-11.406694864854217,-6.986133117228746
1764848207.4180703,-200.21554412785918,-3.22005386184901,-5.24707963783294,-2.651589068584144
1764848207.4230704,-19.228695622179657,0.29171219654381275,-9.207633690908551,3.414528659544885
1764848207.4280703,-165.78976503573358,-3.1153366630896926,-6.82531741913408,-3.586564057506621
1764848207.4330704,-360.58432417782024,-1.9971065763384104,-12.584763350896537,-3.0704578636214137
1764848207.4380703,-196.96183116640896,-3.7137206560000777,-11.776944960467517,-0.24309349711984396
1764848207.4430704,-20.216029210481793,-0.927495189011097,0.2169141974300146,-2.696467868052423
1764848207.4480705,-162.36027677636594,-1.2192073855549097,-9.360969589091837,0.5198460938408971
1764848207.4530704,-354.4097493509762,-1.447341282851994,-5.434074635617435,-3.7660792553797364
1764848207.4580705,-202.6502189990133,-2.569311269558966,-8.02956520486623,1.4697806825861335
1764848207.4630704,-21.95882258983329,-3.825917654670775,-8.179161203093827,-3.4781069587916136
1764848207.4680705,-165.5242321388796,1.7876721788197756,-2.0232858760282397,-2.086864175274968
1764848207.4730704,-362.4131352561526,-3.6725817564874887,-11.088803368620574,-5.157322038896382
1764848207.4780705,-205.03253527078778,-0.643262792378664,-8.545671398751438,-3.302331660874188
1764848207.4830704,-17.826233138795942,3.0293189641088247,-1.649295880459249,1.4548210827633739
1764848207.4880705,-162.60711017344147,2.651589068584144,-3.1190765630453825,-0.6694420920684934
1764848207.4930704,-359.7353668878786,-0.7031011916697025,-12.154674855992198,-2.703947667963803
1764848207.4980705,-199.43390503711998,-1.9559676768258214,-4.659915344789624,-1.1818083859980106
1764848207.5030704,-15.327979968395084,-4.01665255241096,-2.8872027657926083,-2.8722431659698486
1764848207.5080705,-161.29066538903862,1.1219699867069721,-6.784178519621491,0.2692727968096733
1764848207.5130703,-359.3314576926641,-2.501993070356548,-4.656175444833934,0.6731819920241833
1764848207.5180705,-205.55238136462867,2.457114270888269,-5.819284331053495,-1.3351442841812968
1764848207.5230703,-11.229049616958946,-0.11967679858207703,-14.47341282851994,1.9185686772689223
1764848207.5280704,-161.99750648066401,-4.379422848112881,-6.013759128749371,0.9125355891883373
1764848207.5330703,-356.414335727226,0.007479799911379814,-2.6328895688056946,-4.360723348334432
1764848207.5380704,-200.00984963029623,4.211127350106835,-11.010265469551086,-0.40390919521450996
1764848207.5430703,-16.73792225169018,-0.12715659849345684,-4.01291265245527,-2.1205232748761773
1764848207.5480704,-157.41612903494388,1.0284724878147244,-12.581023450940847,-4.241046549752355
1764848207.5530703,-358.50867970241234,-2.6403693687170744,-8.268918802030385,-6.395228924229741
1764848207.5580704,-207.20167724508792,4.00917275249958,-8.145502103492618,-1.3538437839597464
1764848207.5630703,-19.419430519919842,2.3523970721289515,-3.066717963665724,0.523585993796587
1764848207.5680704,-159.41697551123798,-1.9896267764270306,-2.41223547141999,0.39642939530313015
1764848207.5730705,-361.20514757046476,-5.834243930876255,-11.174821067601442,0.38894959539175034
1764848207.5780704,-214.98066915292293,0.7367602912709117,-3.8857560539618134,0.725540591403842
1764848207.5830705,-12.949403596576303,0.05983839929103851,-8.785024995915592,2.692727968096733
1764848207.5880704,-158.27630602475256,-1.3538437839597464,-2.180361674167216,0.2056944975629449
1764848207.5930705,-372.8960748319514,0.7554597910493612,-6.978653317317367,-0.9125355891883373
1764848207.5980704,-214.68147715646774,-0.927495189011097,-5.475213535130024,-1.61189688090235
1764848207.6030705,-11.666617911774665,-1.4585609827190638,-5.837983830831945,0.06731819920241833
1764848207.6080704,-143.79167349636555,-3.5155059583485126,-5.370496336370707,-3.3621700601652265
1764848207.6130705,-359.5969905895181,-2.7114274678751826,-6.384009224362671,-4.390642547979951
1764848207.6180704,-217.512581422925,-1.8624701779335737,-0.2505732970312238,5.176021538674831
1764848207.6230705,-15.215782969724387,-0.8788764895871282,-5.336837236769497,1.929788377135992
1764848207.6280704,-142.93149650655687,-0.04861869942396879,-6.877676018513739,1.5819776812568307
1764848207.6330705,-359.94480128539726,-2.7226471677422523,-9.072997292503715,-3.504286258481443
1764848207.6380703,-223.18974955566227,-2.0008464762941003,-10.06781068071723,0.38520969543606043
1764848207.6430705,-10.65684492373839,-0.762939590960741,-6.7019007205963135,-4.461700647138059
1764848207.6480703,-139.65160424541682,2.8348441664129496,-6.85149671882391,-5.198460938408971
1764848207.6530704,-365.35643652128056,-3.018099264241755,-13.889988435432315,-4.1662485506385565
1764848207.6580703,-219.42741020023823,1.8026317786425352,-3.709980756044388,4.41682184766978
1764848207.6630704,-5.151712188962847,1.5595382815226912,-12.05743745714426,1.7091342797502875
1764848207.6680703,-141.05032682884485,-0.29171219654381275,-2.251419773325324,0.1084570987150073
1764848207.6730704,-370.5960363592021,-1.6006771810352802,-7.1020700158551335,-5.830504030920565
1764848207.6780703,-220.35864528920501,-2.6403693687170744,-3.0816775634884834,-1.084570987150073
1764848207.6830704,-1771.12125156587,12.799807598348707,13.753482087049633,17.418584043625742
1764848207.6880703,-1916.9904394876212,10.937337420415133,11.247749116737396,13.121438994538039
1764848207.6930704,-2140.6233671880327,11.47962291399017,10.896198520902544,12.474436302203685
1764848207.6980705,-1983.9757875939831,16.543447453994304,13.207456693518907,13.166317794006318
1764848207.7030704,-1768.6155185955577,12.590373200830072,6.0567679782398045,16.509788354393095
1764848207.7080705,-1918.1946872733533,12.141585206147283,16.147018058691174,12.496875701937824
1764848207.7130704,-2144.5465222415514,12.616552500519902,11.722716411110014,9.299261239822954
1764848207.7180705,-1989.8287310246378,13.678684087935835,17.751435139682144,7.784601757768542
1764848207.7230704,-1767.452409709338,11.745155810844153,18.37973833223805,16.506048454437405
1764848207.7280705,-1914.159335221164,13.222416293341666,15.769288163166493,12.126625606324524
1764848207.7330704,-2145.275802732911,7.2647556639276445,12.799807598348707,9.385278938803822
1764848207.7380705,-1984.7836059844121,14.022754883859307,14.841792974155396,17.216629446018487
1764848207.7430704,-1764.0827598492615,13.136398594360799,13.259815292898566,15.548634065780789
1764848207.7480705,-1912.9363879356533,11.790034610312432,11.217829917091876,10.29033472808078
1764848207.7530704,-2153.039835040923,10.750342422630638,16.487348954658955,10.66432472364977
1764848207.7580705,-1987.667068850249,10.062200830783695,16.464909554924816,16.28913425700739
1764848207.7630703,-1767.0111015145667,10.054721030872315,19.58772601792589,12.321100404020399
1764848207.7680705,-1914.4772267173976,10.178137729410082,16.74540205160156,12.769888398703188
1764848207.7730703,-2149.6440058811568,6.25498267589137,10.110819530207664,13.603886088822037
1764848207.7780704,-1985.0827979808673,11.389865315053612,14.247148881200701,14.29576758062467
1764848207.7830703,-1764.340812946204,10.716683323029429,15.028787971939892,16.539707554038614
1764848207.7880704,-1909.9556876709685,16.397591355722398,11.128072318155318,16.850119250360876
1764848207.7930703,-2148.46967729507,13.555267389398068,10.926117720548064,5.581800683867186
1764848207.7980704,-1990.8422439126298,13.91055788518861,19.367071920540184,13.05412079533562
1764848207.8030703,-1762.328746770043,13.91055788518861,17.721515940036625,11.778814910445362
1764848207.8080704,-1908.467207488604,10.720423222985119,7.7060638586990535,13.573966889176518
1764848207.8130703,-2151.7682690559886,8.771935346070677,25.380831049289554,11.389865315053612
1764848207.8180704,-1993.8491234770045,10.918637920636684,17.86363213835284,12.018168507609516
1764848207.8230705,-1755.7951415474527,8.899091944564134,16.64442475279793,16.543447453994304
1764848207.8280704,-1906.391563013196,11.939630608540028,9.280561740044504,6.924424767959863
1764848207.8330705,-2152.232016650494,8.042654854711145,13.521608289796859,11.700277011375874
1764848207.8380704,-1994.09595687408,11.296367816161364,11.404824914876372,13.49168909015134
1764848207.8430705,-1751.3745797998272,14.437883778940886,12.186464005615562,17.665417440701276
1764848207.8480704,-1901.3314783731475,10.817660621833056,18.832266226876527,11.617999212350696
1764848207.8530705,-2155.381012413185,10.009842231404036,2.0775144253857434,11.427264314610511
1764848207.8580704,-1989.1480692327023,19.011781424749643,17.209149646107107,16.061000359710306
1764848207.8630705,-1751.6214131969027,14.000315484125167,14.381785279605538,11.707756811287254
1764848207.8680704,-1901.7428673682734,12.336060003843158,9.748049234505743,14.31072718044743
1764848207.8730705,-2152.923898142297,8.476483249571174,13.147618294227868,13.304694092366844
1764848207.8780704,-1995.4685001578182,11.03831471921876,11.606779512483627,11.629218912217766
1764848207.8830705,-1755.8437602468766,12.036868007387966,14.28828778071329,17.179230446461588
1764848207.8880703,-1898.0441063120961,12.949403596576303,10.036021531093866,14.594959577079862
1764848207.8930705,-2153.8102544317953,5.809934581164271,14.467802978586406,8.2820084518753
1764848207.8980703,-2001.2690849890932,13.764701786916703,18.420877231750637,16.378891855943948
1764848207.9030704,-1756.1317325434648,13.4692496904172,14.871712173800915,13.061600595247
1764848207.9080703,-1888.7429751222953,11.801254310179502,9.104786442127079,10.151958429720253
1764848207.9130704,-2147.5122629064135,14.29576758062467,16.66312425257638,10.712943423073739
1764848207.9180703,-1999.0962031148374,15.619692164938897,11.531981513369828,13.259815292898566
1764848207.9230704,-1756.371086140629,14.965209672693163,15.49627546640113,14.72211617557332
1764848207.9280703,-1892.7484079748392,13.794620986562222,15.320500168483704,13.87315888563171
1764848207.9330704,-2144.202451445628,9.86398613313213,11.326287015806884,8.001515955198556
1764848207.9380703,-2000.5622438974679,12.534274701494724,11.917191208805889,10.432450926396996
1764848207.9430704,-1766.2893008231185,12.111666006501764,10.66058482369408,14.194790281821042
1764848207.9480705,-1886.6785503467545,11.640438612084836,12.990542496088892,14.523901477921754
1764848207.9530704,-2136.7937096334063,7.130119265522808,14.935290473047644,11.546941113192588
1764848207.9580705,-2012.1297544604167,11.247749116737396,19.195036522578448,17.351265844423324
1764848207.9630704,-1767.8937179041095,13.151358194183558,11.84987300960347,14.019014983903617
1764848207.9680705,-1881.4090313091874,9.598453236278147,13.90681798523292,15.249442069325596
1764848207.9730704,-2133.685852770228,8.756975746247917,16.038560959976166,7.919238156173378
1764848207.9780705,-2016.7373112058267,11.599299712572247,18.76120812771842,14.25836858106777
1764848207.9830704,-1786.6119171823375,10.907418220769614,16.26295495731756,17.680377040524036
1764848207.9880705,-1880.5600740192458,12.25378220481798,11.143031917978078,14.796914174687117
1764848207.9930704,-2125.787184063811,8.611119647976011,11.08693341864273,9.923824532423168
1764848207.9980705,-2024.7818360105157,15.144724870566279,15.731889163609594,13.708603287581354
1764848208.0030704,-1799.1031830343418,14.220969581510872,11.539461313281208,13.07656019506976
1764848208.0080705,-1879.0566342370585,8.068834154400975,16.72670255182311,13.90681798523292
1764848208.0130703,-2118.3597427518107,10.731642922852188,13.678684087935835,10.593266624491662
1764848208.0180705,-2031.158365434967,10.570827224757522,10.69798382325098,13.435590590815991
1764848208.0230703,-1808.1126020275988,13.282254692632705,19.838299314957112,16.894998049829155
1764848208.0280704,-1877.9309243503958,13.027941495645791,10.518468625377864,15.11480567092076
1764848208.0330703,-2110.6705084429123,7.43305116193369,11.187910717446357,5.121792989317328
1764848208.0380704,-2037.3778190612793,11.920931108761579,13.839499786030501,16.180677158292383
1764848208.0430703,-1818.6105012032203,11.202870317269117,13.50290879001841,13.357052691746503
1764848208.0480704,-1877.1717246593907,10.006102331448346,15.604732565116137,10.410011526662856
1764848208.0530703,-2106.2649062951095,11.232789516914636,10.537168125156313,9.355359739158303
1764848208.0580704,-2041.0504008177668,17.257768345531076,8.872912644874305,13.89933818532154
1764848208.0630703,-1830.48094366258,14.090073083061725,15.08862637123093,13.839499786030501
1764848208.0680704,-1870.0359955439344,15.649611364584416,18.858445526566356,12.089226606767625
1764848208.0730705,-2094.0952718392946,11.000915719661862,14.247148881200701,16.128318558912724
1764848208.0780704,-2049.151024121791,11.823693709913641,16.378891855943948,10.68676412338391
1764848208.0830705,-1837.3473999812268,14.26958828093484,16.33401305647567,13.603886088822037
1764848208.0880704,-1865.5107165975496,8.951450543943793,16.061000359710306,10.133258929941803
1764848208.0930705,-2088.762174502481,10.316514027770609,12.66891109989956,11.87231240933761
1764848208.0980704,-2045.6841368628666,10.589526724535972,14.6547979763709,13.768441686872393
1764848208.1030705,-1839.5427212552167,18.36477873241529,12.68761059967801,16.7304424517788
1764848208.1080704,-1865.2377039007843,9.751789134461433,11.030834919307381,11.266448616515845
1764848208.1130705,-2086.7650679261424,11.0981531185098,9.964963431935757,5.970750279258937
1764848208.1180704,-2049.3903777189553,11.517021913547069,13.10647939471528,14.011535183992237
1764848208.1230705,-1847.6732637588866,12.796067698393017,18.218922634143382,12.983062696177512
1764848208.1280704,-1859.5044372687116,14.729595975484699,12.717529799323529,12.523055001627654
1764848208.1330705,-2078.9823361183517,8.532581748906523,14.045194283593446,11.629218912217766
1764848208.1380703,-2053.1265377746895,9.819107333663851,12.721269699279219,12.953143496531993
1764848208.1430705,-1847.4226904618554,12.362239303532988,18.458276231307536,13.742262387182564
1764848208.1480703,-1856.8865072997287,11.416044614743441,15.305540568660945,8.865432844962925
1764848208.1530704,-2076.1886308514513,13.297214292455465,11.928410908672959,8.693397447001189
1764848208.1580703,-2053.205075673759,9.325440539512783,17.717776040080935,16.472389354836196
1764848208.1630704,-1850.6764034233056,16.33027315651998,19.48300881916657,15.780507863033563
1764848208.1680703,-1853.5916554387659,12.336060003843158,16.408811055589467,10.952297020237893
1764848208.1730704,-2071.079927511979,9.250642540398985,11.07571371877566,9.377799138892442
1764848208.1780703,-2057.6031980216503,9.85276643326506,15.346679468173534,13.611365888733417
1764848208.1830704,-1863.309785473626,13.90307808527723,15.832866462413222,11.44596381438896
1764848208.1880703,-1850.0854992303066,13.360792591702193,9.011288943234831,15.182123870123178
1764848208.1930704,-2061.3617974771187,7.137599065434188,8.801854545716196,12.990542496088892
1764848208.1980705,-2059.53859624872,9.628372435923666,17.268988045398146,12.197683705482632
1764848208.2030704,-1862.7656300300732,15.391558267641813,16.225555957760662,16.29661405691877
1764848208.2080705,-1843.325630060397,11.920931108761579,15.05870717158541,13.656244688201696
1764848208.2130704,-2060.7989425337873,7.986556355375797,11.935890708584338,11.756375510711223
1764848208.2180705,-2066.218057569582,14.164871082175523,12.347279703710228,15.137245070654899
1764848208.2230704,-1866.9206588808447,14.355605979915708,15.679530564229935,20.649857605341822
1764848208.2280705,-1839.563290704973,11.86109270947054,16.76036165142432,11.790034610312432
1764848208.2330704,-2057.7920629694127,5.798714881297201,13.981615984346718,8.169811453204602
1764848208.2380705,-2076.9927093419246,9.665771435480565,15.769288163166493,14.037714483682066
1764848208.2430704,-1873.502882802859,13.06534049520269,16.33775295643136,13.90681798523292
1764848208.2480705,-1836.1824211450294,12.609072700608522,13.86193918576464,16.027341260109097
1764848208.2530704,-2055.5967416954227,12.609072700608522,14.628618676681072,11.0607541189529
